part_num,part_name,part_cat_id
2398,9382,12
394,11503,12
7180,7957,12
11102,22455,12
22312,6007,12
469,5252,12
15239,18394,12
2947,8289,12
15565,22339,12
17914,14181,12
4320,16404,12
779,25647,12
7489,8413,12
7144,3494,12
15570,3468,12
21436,313,12
221,14394,12
18090,8702,12
24969,677,12
5254,24357,12
10510,14091,12
20241,11796,12
22531,3089,12
20089,22214,12
3979,8616,12
17730,22559,12
21290,22475,12
14785,16231,12
10670,16018,12
16951,10394,12
15837,7986,12
4035,20105,12
20299,1720,12
1795,21043,12
12799,10896,12
24221,18738,12
21234,1604,12
24819,8890,12
17111,9701,12
7340,6915,12
17791,11351,12
14480,22369,12
13499,16449,12
24748,18759,12
22206,7655,12
11399,13199,12
7841,8119,12
7720,2290,12
13800,8644,12
417,16347,12
17006,10418,12
3325,12660,12
9559,21117,12
15315,5417,12
24682,10515,12
6412,3566,26
8152,12286,12
8933,3410,12
17423,547,12
24709,9677,12
16484,13153,12
6819,21850,12
16895,2656,12
16149,24320,12
870,20411,12
22097,23522,12
7685,6818,12
7484,24528,12
10199,870,12
17328,2032,12
4795,14122,12
18704,17384,12
4170,6568,12
20185,19263,12
3738,1334,12
13160,4623,12
15663,5948,12
13539,7094,12
13908,23565,12
17211,15577,12
2971,919,12
398,6075,12
8279,11067,12
12965,6875,12
21466,21338,12
6536,5836,12
19969,21331,12
22082,11230,12
993,16213,12
11443,864,12
7463,6416,12
10234,16687,12
5661,14465,12
3932,656,12
9452,5275,12
24950,1742,12
14717,25487,12
21437,9141,12
1215,25625,12
10414,8339,12
14169,22052,12
24020,21434,12
16578,755,12
18140,17388,12
13914,19319,12
421,7659,12
21122,18817,12
10055,12783,12
18599,11735,12
23623,2135,12
769,23011,12
14349,10067,12
18032,12233,12
5456,8371,12
7751,23641,12
7428,10900,12
16959,11371,12
13796,2241,12
7794,13797,12
14179,14386,12
14883,22047,12
9747,16498,12
5242,21746,12
9083,15233,12
14874,5836,12
20801,9875,12
23666,16713,12
4440,17616,12
21843,22735,12
1181,21625,12
2226,15322,12
2832,12457,12
8686,4003,12
22275,15495,12
25503,25631,12
5315,24631,12
23462,1466,12
2484,2116,12
20539,8126,12
13175,3771,12
14513,12118,23
7976,1261,12
22800,59,12
13854,10811,12
7360,312,12
6638,10368,12
2634,18989,23
4465,8705,12
6189,3587,12
17412,11443,12
4750,19793,12
13219,2047,12
12817,8820,12
7926,11060,12
12858,15709,12
15280,22269,12
16312,20383,12
11971,1702,12
9793,17938,12
22480,14086,12
770,17144,12
12678,2827,12
14275,16872,12
13998,4419,12
14046,9889,12
5182,20419,12
21750,17663,12
2190,5910,12
3538,14422,12
24242,17174,12
2385,17824,12
19208,981,12
14619,16029,12
11265,22940,12
23723,14900,12
6680,20617,12
21837,22087,12
1523,5664,12
25665,13089,12
17882,25457,12
16343,24476,12
24478,24475,12
24347,25511,12
13200,23433,12
25552,12072,12
14832,8950,12
4240,24484,12
5823,12655,12
24194,22954,12
4923,20927,12
17001,21755,12
8711,20121,12
7597,13393,12
24384,19423,12
24481,23210,12
15876,15013,12
2006,6848,12
14764,11684,12
20563,2686,12
9105,7321,12
9959,6111,12
5306,22977,12
5717,23106,12
17581,16240,12
8991,11231,12
11386,25388,12
11663,24527,12
90,24059,12
11078,2862,12
3927,21452,12
25364,24200,12
21190,13897,12
14440,7731,12
24900,12393,12
21766,5570,12
24794,23001,12
18038,1872,12
14428,8832,12
4845,23911,12
22514,17795,12
6999,19097,12
20018,12222,12
3500,10010,12
5571,12964,12
12663,8086,12
10617,1746,12
10913,3724,37
16146,14864,12
22944,20840,16
20466,24613,16
14329,21954,16
11231,22696,16
2048,10233,16
23895,16049,26
10307,21181,12
18240,20627,12
17875,7972,12
9577,3846,12
23642,2997,12
17145,17273,12
5875,7592,12
11498,1208,12
16675,21491,12
15166,12998,12
9247,345,12
11367,3748,12
11919,4377,12
24372,9752,12
5233,5962,12
15840,18779,12
6576,15428,12
23691,23826,12
23607,12945,12
23336,10428,12
7263,15743,12
16691,25238,12
146,4055,12
24502,9292,12
10879,12879,12
16184,22812,12
18851,22291,12
19062,6335,12
16070,23872,12
18000,17857,12
6115,22089,12
11611,13032,12
14056,1607,12
246,13965,12
12866,1348,12
6521,13597,12
17610,7152,12
13722,13353,12
12862,25503,12
10745,4378,12
7530,2934,12
11327,25429,12
18622,18733,12
8185,20135,12
25148,4216,12
8480,4453,12
5367,21007,12
15743,21887,12
4001,17942,12
18590,5652,12
7179,3452,12
14754,8206,12
21823,11146,12
1709,20183,12
14933,18253,12
2551,16983,12
23588,6755,12
11707,8232,12
156,24976,12
17793,5610,12
21863,21268,12
4871,18314,12
20417,659,12
22334,10852,12
9502,6118,12
7729,49,12
19491,20900,12
5226,24634,12
9,16338,12
16590,19778,12
17609,10410,12
25961,4028,12
23272,22153,12
25782,8845,12
7015,3910,12
60,5897,12
4644,24962,12
16970,25227,12
2019,21024,12
19238,18464,12
15165,13649,12
9096,4739,12
4534,18026,12
22881,11421,12
11356,1084,12
20818,19967,12
22040,8042,12
24504,12537,12
21835,22420,12
19622,25505,12
10352,5053,12
23885,20402,12
21124,3455,12
25178,24122,12
25913,25406,12
12988,14018,12
24064,13555,12
789,14620,12
4403,2972,12
18721,21933,12
16694,10160,12
19295,20219,12
14410,19248,12
21074,24345,12
3312,463,12
17314,10426,12
7728,13322,12
22507,9933,12
8966,16907,12
11137,10445,12
9713,20776,12
23105,12861,12
25482,9087,12
5087,14413,12
12514,5461,12
814,1755,12
5176,12029,12
16588,3280,12
21822,5793,12
16135,19551,12
13173,7663,12
22007,16416,12
7585,7307,12
9905,20164,12
22115,5649,12
20029,1913,12
9522,21139,12
14836,23003,12
16268,14776,12
12165,14867,12
12310,17277,12
9844,17790,12
25206,20621,12
18138,9873,12
20610,17796,12
17896,23173,12
23435,18706,12
14931,9151,12
2730,22146,12
261,6570,12
13156,12994,12
4579,13259,12
22777,1478,12
24837,15737,12
13818,10679,12
13372,6403,12
19350,4019,12
24121,4609,12
6075,20456,12
350,17262,12
4767,9653,12
10269,12426,12
406,7915,12
255,627,12
6416,13763,12
18743,3565,12
23050,23887,12
3189,21672,12
7783,15042,12
11696,24002,12
7611,16849,12
5724,6104,12
25888,16267,12
25679,15135,12
22742,16010,12
22986,9613,12
11209,24741,12
5990,1297,12
8113,586,12
11297,19820,12
7515,12376,12
5856,8533,12
935,10798,12
11607,1212,12
1816,5435,12
1609,9731,12
2893,25201,12
8082,1454,12
11808,23178,12
20923,11746,12
19011,22731,12
22835,14088,12
20488,22387,12
22831,453,12
22193,17799,12
5401,14782,12
370,8576,12
1743,22660,12
9460,17624,12
4619,24732,12
24808,1226,12
16430,10323,12
2546,21751,12
24954,13662,12
18519,22742,12
4248,14577,12
17039,16875,12
20531,24152,12
12843,24581,12
12648,22443,12
25993,9664,12
2811,14019,12
20918,7456,12
1900,6547,12
8266,8934,12
306,8161,12
24277,5643,12
1639,7192,12
22878,4343,12
25180,13625,12
11098,5272,12
5033,14623,12
12435,189,12
9472,23983,12
7401,3141,12
4818,15236,12
6544,4446,12
21501,22546,12
9054,7994,12
16518,4317,12
14097,6706,12
23852,2447,12
24180,3996,12
15730,19822,12
21614,15068,12
24929,4767,12
6267,15804,12
24627,1401,12
14054,12164,12
4134,10450,12
5732,6892,12
895,22406,12
19164,17619,12
18919,15408,12
7961,14057,12
25253,24141,12
8832,9316,12
9010,14340,12
24963,21664,12
6980,12483,12
25787,2303,12
13224,5465,12
23597,3852,12
10622,3295,12
12370,9754,12
21572,3623,12
5499,17405,12
2433,4088,12
16716,2599,12
208,5809,12
13538,10051,12
4367,10470,12
21266,8554,12
4655,24603,12
18204,747,12
15355,2774,12
8177,11604,12
24080,3185,12
25930,8880,12
21834,17211,12
5948,6769,12
9540,9112,12
15567,3601,12
24614,23604,12
5224,18469,12
18686,6514,12
18879,4629,12
14203,24489,12
25866,19707,12
20042,19021,12
16515,107,12
21942,21512,12
8239,23599,12
13768,18813,12
18765,24325,12
16082,16528,12
24422,1009,12
17090,19881,12
17213,8349,12
16604,20582,12
24225,16842,12
20287,8055,12
25933,23866,12
23126,17854,12
23029,25471,12
24113,7250,12
2599,10390,12
17853,21532,12
16870,14573,12
13855,11274,12
24364,16209,12
3803,17411,12
22452,2306,12
19451,11256,12
23789,7804,12
11591,11153,12
23668,9455,12
17994,3513,12
18637,6599,12
3688,5765,12
21939,12311,12
23675,17973,12
7885,16232,12
20473,25660,12
21497,46,12
1237,11203,12
5217,21253,12
19636,8,12
10850,7020,12
11284,18559,12
13014,8305,12
3804,21004,12
23784,1059,12
24691,19018,12
23396,11734,12
25143,1595,12
20432,7575,12
7476,22048,12
16263,5177,12
14417,13692,12
23326,8907,12
19360,19856,12
8798,13074,12
6459,19498,12
6155,2332,12
18261,19405,12
25228,865,12
20729,18433,12
8811,24772,12
10032,17697,12
22989,18846,12
7684,5963,12
4174,793,12
8372,17284,12
2458,25490,12
2386,6316,12
24263,23496,12
6974,7760,12
4902,15936,12
14019,23375,12
12010,3124,12
18244,11454,12
19669,22430,12
10626,11614,12
20758,13054,12
22226,19387,12
24638,821,12
22467,11477,12
6929,13486,12
25631,17156,12
1214,24459,12
7413,5970,12
25860,18059,12
7497,6134,12
423,25497,12
11890,24193,12
23824,10121,12
3141,6170,12
4246,10776,12
10356,23343,12
14762,8515,12
23193,19004,12
20535,9953,12
7319,16599,12
5052,19900,12
12567,5821,12
1042,18546,12
13124,24963,12
14062,2575,12
2474,25700,12
8464,17312,12
9939,19333,12
24323,11352,12
20028,8559,12
18185,22116,12
25571,22296,12
24462,15775,12
1365,21420,12
4142,15462,12
17854,2345,12
18366,11952,12
20692,18646,12
1799,8504,12
10024,22916,12
10040,9023,12
4929,275,12
6455,25083,12
26,18403,12
15070,25776,12
459,25166,12
13406,12633,12
16406,21515,12
7138,9410,12
9673,10600,12
13199,25112,12
14817,23671,12
9449,16064,12
11291,11568,12
19009,6712,12
8772,11222,12
11210,22453,12
15080,13200,12
12522,16613,12
23616,14519,12
2655,2540,12
19865,1911,12
8454,12626,12
17889,6888,12
7128,10224,12
3409,7139,12
6860,11571,12
20037,14792,12
1638,24269,12
13142,2058,12
11646,17812,12
17842,1921,12
16022,16354,12
17948,11150,12
25855,5669,12
14040,20748,12
24043,12108,12
11629,10335,12
6742,14809,12
9298,7757,12
8178,8971,12
14976,11639,12
3926,5409,12
1490,546,12
8069,16180,12
18635,23500,12
2921,17201,12
1899,236,12
20331,18979,12
22654,11951,12
22139,21357,12
1859,19362,12
13748,8195,12
4310,15702,12
16739,16605,12
19653,12565,12
3839,8608,12
19995,4940,12
7143,1234,12
20947,17344,12
20721,4678,12
24133,22648,12
20845,13144,12
10373,19765,12
25372,7496,12
15711,12661,12
1610,17383,12
15421,21301,12
21558,24702,12
13892,3930,12
20209,13512,12
24952,24045,12
341,13292,12
6941,5921,12
2725,14266,12
2371,24327,12
25645,20088,12
19227,1813,12
9857,9823,12
13231,18232,12
4181,2318,12
9897,19794,12
18092,2297,12
22099,10328,12
21450,3012,12
480,23998,12
24434,11486,12
4809,25741,12
11060,14,12
24668,23452,12
20920,1385,12
1080,13056,12
22196,17830,12
4725,23209,12
10851,23295,12
14301,11427,12
2099,10843,12
25187,14214,12
9967,17154,12
7916,167,12
19306,4036,12
3449,2856,12
8167,4879,12
5940,2026,12
11809,19816,12
23620,10406,12
1984,885,12
893,13918,12
1470,12751,12
4808,6025,12
22138,15592,12
4186,16481,12
11872,1631,12
18877,10907,12
1721,10688,12
17068,21344,12
1170,22743,12
20907,3654,12
4983,3523,12
19760,8931,12
12369,7066,12
20578,13458,12
7198,10873,12
6583,7715,12
4903,5997,12
2771,8837,12
23900,11041,12
3713,6994,12
25309,10866,12
23624,18271,12
1182,8682,12
8982,1737,12
12441,2001,12
216,6657,12
7814,8025,12
16525,24797,12
16608,14273,12
15141,11865,12
18643,23080,12
2346,16050,12
3370,13229,12
268,22100,12
7692,596,12
462,2409,12
23278,12181,12
13552,19954,12
12962,8743,12
22920,5030,12
7194,21252,12
21328,10580,12
19494,17787,12
15825,13540,12
22509,3669,12
8100,22655,12
7036,19556,12
1989,21351,12
22199,21414,12
1128,18731,12
9813,18697,12
990,8171,12
8884,10729,12
8176,597,12
8345,23014,12
16907,6311,12
8847,21864,12
22468,5888,12
7170,5638,12
21871,1889,12
10681,10162,12
24985,12314,12
24628,3932,12
5713,20612,12
23993,23219,12
17054,13541,12
6731,18873,12
8704,8575,12
20925,22433,12
2348,22125,12
3305,623,12
1065,11775,12
3127,13578,12
23910,19095,12
13745,6878,12
6436,2415,12
25904,9626,12
3934,15596,12
15011,24230,12
25856,20084,12
11180,23828,12
24346,4535,12
7535,17117,12
8263,15215,12
1844,14974,12
22220,2547,12
7390,9757,12
11805,12125,12
10651,21362,12
10920,15295,12
18623,3690,12
19592,13790,12
58,7967,12
22627,25763,12
12835,13272,12
14718,4234,12
14809,17652,12
5903,15338,12
24566,23315,12
15050,22652,12
1711,232,12
1024,15595,12
20593,21273,12
10026,19492,12
8145,8344,12
8050,11597,12
25510,22562,12
2509,13415,12
20062,1248,12
7959,21182,26
18986,10462,12
10904,18104,12
21203,25493,12
939,23730,12
9101,9356,12
22108,7541,12
2031,23254,12
1055,17481,12
11714,14344,12
9360,3504,12
21717,8248,12
12668,9972,12
22687,12728,12
2268,9985,12
7061,12061,12
25162,19897,12
13391,23611,12
13433,13387,12
21129,11720,12
2026,3775,12
11433,5817,12
9345,19609,12
16389,22235,12
3836,16512,12
3700,2193,12
24765,14748,12
5803,13552,12
25231,20314,12
11598,5972,12
17716,23580,12
22473,6814,12
19391,14314,12
17715,19979,12
3602,10415,12
20506,18766,12
2378,4938,12
4691,4053,12
8426,13877,12
10600,9743,12
6027,1436,12
24764,20316,12
6643,18163,12
24171,467,12
17964,19089,12
18958,8712,12
14289,18012,12
15528,17953,12
4096,22771,12
19779,24695,12
2594,3238,12
25607,91,12
19924,10636,12
8360,6774,12
32,2688,12
3629,16936,12
3616,13825,12
25179,2716,12
4792,20905,12
15593,15915,12
7994,15219,12
1522,4763,12
19501,1704,12
10716,12049,12
8996,7910,12
23534,13441,12
988,2029,12
14872,3080,12
7164,15300,12
1368,7687,12
19872,8439,12
5843,19218,12
8508,1446,12
24407,5573,12
15153,23673,12
18745,14108,12
11850,12808,12
15933,6746,12
16521,25319,12
14212,12422,12
5481,11498,12
9899,13705,12
23380,12954,12
10390,538,12
4600,18666,12
18126,4616,12
24603,8359,12
18899,13421,12
24468,14513,12
25403,2157,12
2932,18510,12
19437,9405,12
617,3125,12
10873,5723,12
12091,22215,12
19927,15759,12
5662,23120,12
8207,20998,12
2678,14467,12
17599,11242,12
18592,8254,12
21111,20110,12
14735,22099,12
16019,9687,12
19968,22839,12
3192,23796,12
12544,24690,12
25708,4050,12
16964,18087,12
22897,17028,12
11253,7091,12
18835,20866,12
22888,6684,12
12644,23128,12
14558,10981,12
4571,10350,12
23580,18190,12
10883,22627,12
5963,1116,12
21391,16869,12
24768,6139,12
25646,3488,12
24520,7239,12
14634,20915,12
24279,16247,12
7895,16973,12
6713,20540,12
4339,4960,12
3421,21557,12
4445,20911,12
21880,8009,12
20762,21795,12
15472,24537,12
23107,4807,12
9281,25074,12
23745,12206,12
24526,21498,12
17568,24266,12
12383,16152,12
1652,11827,12
24334,19529,12
24521,1592,12
23851,11638,12
12685,6611,12
11494,20470,12
12227,4236,12
13670,22058,12
19172,13513,12
20329,14155,12
5079,10040,12
6718,12780,12
18875,23656,12
11688,15002,12
11783,3712,12
13919,25605,12
8645,5479,12
23628,6482,12
12277,12351,12
25881,17801,12
18330,9870,12
12619,5175,12
1888,23292,12
12703,16006,12
18564,1670,12
8531,19728,12
24062,16968,12
8313,500,12
19857,9155,12
5837,20422,12
23073,22062,12
15175,2668,12
15700,18973,12
25650,2440,12
7650,1078,12
15058,17875,12
25101,97,12
21625,17642,12
18099,25069,12
5112,7543,12
24987,3167,12
5114,6285,12
19869,15745,12
11305,6984,12
2472,3884,12
16975,19155,12
2600,10060,12
14721,1492,12
15008,10035,12
20988,24304,12
10454,21536,12
8875,15714,12
5691,24743,12
21340,4461,12
5457,10617,12
7851,24783,12
23338,3542,12
10124,373,12
18788,9208,12
17117,5292,12
6187,22383,12
3327,10405,12
19559,24508,12
17308,11131,12
13648,2860,12
25098,25600,12
17435,12198,12
6838,1683,12
5107,3805,12
14747,24408,12
15858,19087,12
8712,23533,12
17816,6248,12
10943,4978,12
1474,20371,12
6029,7463,12
5560,8386,12
3254,13320,12
13331,14306,12
25916,11945,12
25887,22835,12
2414,13367,12
18193,25651,12
14565,25243,12
11525,24414,12
24359,7209,12
3751,23346,12
9458,20376,12
6418,21312,12
1515,3838,12
24224,1450,12
15017,19162,12
21777,15747,12
21242,4268,12
1803,12162,12
13017,11809,12
8723,21463,12
21492,22767,12
7923,13427,12
3910,24672,12
21685,21073,12
6043,8697,12
24702,8015,12
16527,15539,12
22714,9618,12
4967,15406,12
12788,19154,12
8778,21796,12
10101,20100,12
21053,12682,12
13066,889,12
22279,20740,12
21185,25670,12
24657,4030,12
4945,1952,12
1294,13650,12
11802,11263,12
433,8300,12
17113,20173,12
4432,2197,12
10314,3297,12
20915,12149,12
16790,5822,12
10821,19532,12
3124,18377,12
15059,16073,12
16654,20090,12
11083,12807,12
753,11975,12
6272,22095,12
16563,18420,12
109,8054,12
5449,7393,12
12489,10701,12
23766,5094,12
7537,24691,12
6611,10204,12
8085,4082,12
10859,5503,12
3817,18955,12
2081,16922,12
17016,20067,12
16087,10793,12
24442,10583,12
7957,20586,12
11712,1644,12
8225,16144,12
10292,4775,12
17689,9114,12
3054,991,12
10459,12798,12
15691,25437,12
9548,21946,12
20435,11360,12
22233,72,12
20793,16628,12
20677,14728,12
21576,18729,12
24142,8666,12
15639,23581,12
8952,3756,12
5426,1877,12
6897,936,12
24211,16910,12
2542,18555,12
18488,17971,12
7368,23847,12
13211,19738,12
11140,22436,12
13416,14661,12
1404,20729,12
13158,15418,12
25298,8978,12
4267,24777,12
5744,16199,12
17017,9788,12
6775,14648,12
19176,8473,12
22743,15276,12
7499,1601,12
12508,15762,12
12023,12676,12
7362,10601,12
3578,21404,12
3418,18380,12
5627,8065,12
23860,8766,12
24375,8691,12
3245,10186,12
23003,24857,12
8430,10965,12
16390,21210,12
810,1552,12
15471,21147,12
6054,11917,12
24890,5578,12
13246,25754,12
22626,15943,12
24354,15977,12
18073,705,12
202,4189,12
12116,16437,12
6327,5504,12
21,20352,12
14505,16981,12
24320,14140,12
24344,25281,12
5503,19554,12
24519,10773,12
4759,19692,12
10242,13781,12
17007,18659,12
3553,2785,12
12094,24214,12
6109,1230,12
21889,7953,12
12135,4073,12
15494,12142,12
10700,20200,12
7932,16770,12
142,20437,12
11595,13160,12
22286,17731,12
16784,6366,12
3071,16171,12
10566,6742,12
21217,18338,12
14806,22511,12
1759,3764,12
24231,18634,12
13225,14618,12
6667,8588,12
19456,14793,12
21987,14652,12
9654,3389,12
7985,14627,12
16814,6967,12
9499,18052,12
1064,5661,12
15194,1826,12
18408,16813,12
3987,6539,12
4217,22602,12
5280,6880,12
15073,17858,12
8594,13098,12
10500,22080,12
21941,11646,12
24169,675,12
18308,19147,12
22721,9448,12
3230,19185,12
1373,7320,12
8742,21910,12
21106,25116,12
14045,13368,12
4870,14418,12
1076,24796,12
17990,6234,12
20835,2394,12
14334,10796,12
3303,19693,12
183,11094,12
18605,14405,12
22945,12229,12
22855,8373,12
20353,17990,12
8005,21819,12
5923,3050,12
20853,7688,12
4109,24380,12
15354,7214,12
3853,24541,12
23738,6410,12
8482,10647,12
15325,10243,12
3172,3936,12
16789,5714,12
19853,6214,12
12717,13601,12
11063,11065,12
19326,11116,12
7085,11350,12
2522,3470,12
10747,11086,12
21673,5295,12
16377,7828,12
16465,18624,12
21581,5837,12
14462,16570,12
16611,10363,12
18791,21059,12
24725,15969,12
334,16203,12
10914,11807,12
12274,3253,12
10134,22292,12
11522,17054,12
13643,16643,12
24506,7497,12
1394,13989,12
16847,108,12
24356,25518,12
4852,20286,12
22392,12967,12
7188,1268,12
11860,21717,12
196,18988,12
17085,22375,12
24710,23183,12
20981,8130,12
10344,2949,12
8902,7338,12
20429,18035,12
20575,24498,12
14828,12445,12
17315,8030,12
8603,17408,12
684,14482,12
4661,14544,12
23402,9225,12
25923,802,12
16826,9897,12
15625,41,12
19972,16126,12
18839,6431,12
18502,20506,12
1645,20585,12
13182,1865,12
2567,8600,12
7570,15203,12
20937,10822,12
24649,6456,12
4429,2242,12
22691,11033,12
24860,25193,12
14202,15725,12
6030,24894,12
4768,19066,12
17923,1548,12
103,4448,12
690,24405,12
2397,12726,12
4485,25253,12
3139,1254,12
21675,3469,12
17153,21104,12
21076,3498,12
1780,7557,12
6449,3165,12
5383,6404,12
1602,5601,12
17650,23781,12
18985,10145,12
8148,1369,12
17838,12892,12
21737,20505,12
23770,24330,12
15587,18958,12
25448,8397,12
17697,857,12
2140,10058,12
25982,13830,12
22779,21611,12
25297,7889,12
25832,16566,12
2175,22421,12
19724,14041,12
5348,9010,12
3422,4910,12
3676,1624,12
25363,24564,12
11892,16660,12
23208,15721,12
17518,20029,12
20718,21236,12
13374,14194,12
15750,7843,12
3820,24639,12
20887,22554,12
25172,3750,12
24596,18630,12
24496,20853,12
11034,19051,12
9710,14153,12
10822,3242,12
25409,4258,12
7743,2800,12
21011,22541,12
25428,6998,12
1507,19903,12
11139,1414,12
16369,17340,12
22983,3945,12
24433,12452,12
9532,6849,12
24168,4885,12
11201,17030,12
18288,11621,12
7262,12848,12
25792,24391,12
6691,669,12
17217,20295,12
25542,16654,12
19077,250,12
20600,9168,12
20213,11194,12
5270,21008,12
20130,3263,12
5905,8940,12
12262,15362,12
17565,2020,12
10434,15438,12
15850,5181,12
1048,11861,12
5331,8958,12
23674,6669,12
20722,11780,12
4018,25531,12
22755,15460,12
25693,23430,12
25822,12245,12
6271,24722,12
19620,8247,12
25374,22246,12
22003,2214,12
21711,3965,12
23408,5818,12
18890,4049,12
2209,21195,12
15095,11343,12
1384,16791,12
16724,4806,12
10820,6443,12
23447,15201,12
6679,2405,12
22561,1326,12
1026,3923,12
21406,6988,12
25282,9841,12
14942,14789,12
1084,8752,12
8409,10574,12
4047,18286,12
17014,4759,12
6413,8023,12
19521,3544,12
6709,4121,12
9931,14693,12
15742,12042,12
17128,6997,12
1876,7364,12
3511,1313,12
22420,12670,12
2163,8865,12
8976,22817,12
25076,9877,12
16666,7565,12
22741,17326,12
25781,23212,12
6387,23972,12
16860,18477,12
15465,21732,12
18150,23285,12
6964,10486,12
11306,22878,12
596,9508,12
19027,16957,12
5569,9037,12
12490,2236,12
16996,12632,12
19976,3499,12
101,20802,12
3879,22544,12
20626,8414,12
13443,10637,12
17690,5446,12
9333,10713,12
20184,22104,12
556,5145,12
21099,7662,12
1573,18581,12
20375,1474,12
22009,8180,12
3695,2967,12
3394,5602,12
18742,1062,12
13882,18291,12
22135,13993,12
2935,10657,12
21768,6973,12
2609,1018,12
18700,249,12
132,21191,12
16715,25303,12
10737,15536,12
9889,22507,12
18236,12790,12
14620,20834,12
19797,18780,12
16656,2443,12
13140,11395,12
8605,8539,12
15191,21371,12
3034,16204,12
15884,20083,12
22715,23257,12
13688,886,12
16403,23353,12
5702,18241,12
8479,8238,12
24565,13102,12
15578,22990,12
7955,193,12
15234,24872,12
12307,12489,12
6732,3522,12
5561,14598,12
9192,15967,12
16613,5616,12
4371,7919,12
6506,18839,12
22780,13697,12
21629,24798,12
11378,8753,12
56,1906,12
21677,5267,12
17338,24970,12
4372,10095,12
8570,20017,12
4469,23991,12
17121,11856,12
19127,15433,12
4490,7710,12
8448,273,12
8540,12216,12
7441,10878,12
25234,1280,12
12353,12846,12
11634,23339,12
5888,24793,12
14568,13518,12
4491,19655,12
24144,20767,12
17555,3563,12
18684,15317,12
15629,7506,12
2177,7860,12
9227,7846,12
7986,8921,12
7292,8525,12
9981,4892,12
20255,2803,12
5213,5527,12
18596,5650,12
23305,7776,12
9608,13925,12
8070,21967,12
4765,17773,12
18285,12968,12
1279,2065,12
14457,16098,12
6129,16604,12
11870,2985,12
4291,17271,12
3424,2520,12
169,8470,12
12466,17647,12
9000,3961,12
928,4358,12
12744,18324,12
1931,4398,12
2813,4736,12
20484,13346,12
16195,19536,12
3062,8534,12
9609,16950,12
23594,13675,12
23316,15164,12
4755,21355,12
22038,21543,12
6367,10138,12
21338,25089,12
25351,6873,12
17492,16796,12
17070,20155,12
726,12295,12
4342,199,12
10999,16601,12
16962,7345,12
20747,22638,12
4486,6678,12
14829,7232,12
4702,21484,12
6535,23719,12
19487,5600,12
13288,14167,12
6034,12015,12
15066,3199,12
24886,22354,12
2242,10314,12
3634,23951,12
21212,21671,12
13088,18549,12
12221,10485,12
12141,17817,12
20643,18411,12
2416,15497,12
20094,21584,12
23035,24614,12
23372,9215,12
16746,16055,12
236,13507,12
22680,12288,12
10552,22857,12
8748,5516,12
11965,3797,12
2267,19630,12
822,7374,12
22102,15488,12
19280,3620,12
745,14264,12
19264,21610,12
4004,19414,12
19434,20643,12
16088,1377,12
18212,8841,12
9211,475,12
1247,22865,12
1372,15810,12
22379,9244,12
6900,24759,12
21846,23769,12
14177,6802,12
8930,1278,12
5596,3791,12
14983,10914,12
25113,25571,12
10740,11840,12
8763,4876,12
12930,13940,12
15673,12743,12
5534,22000,12
18681,9371,12
24466,23053,12
25339,9293,12
13415,23717,12
18906,23614,12
14708,10757,12
5212,18956,12
10070,19495,12
10948,22275,12
15028,24069,12
21330,25221,12
16014,3517,12
4140,22580,12
22781,11321,12
11045,19288,12
5954,8058,12
4129,16387,12
2230,21466,12
6558,11292,12
2249,7555,12
20946,12415,12
512,6969,12
13629,1705,12
8969,22830,12
6066,6630,12
18380,12040,12
13378,6391,12
9429,4552,12
18101,4085,12
11534,3395,12
7183,5009,12
11054,10816,12
16659,10797,12
22550,22470,12
21167,2349,12
14884,21604,12
6319,23205,12
12683,13945,12
10299,21062,12
8270,23124,12
13178,23621,12
13109,1300,12
14796,16103,12
13792,23477,12
22693,23839,12
4196,23163,12
8699,24403,12
5801,15145,12
22422,3867,12
13595,10188,12
8537,20961,12
13310,3391,12
1350,13021,12
5005,2565,12
14309,12146,12
25867,18178,12
9331,14301,12
15005,5873,12
18403,25175,12
3696,16300,12
24418,17130,12
12595,7115,12
14439,20516,12
13701,3888,12
4355,2129,12
1991,4760,12
22862,9403,12
16823,2448,12
18538,3570,12
10186,1279,12
10394,7970,12
4099,16375,12
17065,17187,12
16885,24246,12
23053,11893,12
23903,2631,12
3292,2151,12
16205,16233,12
5887,8849,12
711,18040,12
2798,6838,12
18056,12911,12
10295,5331,12
19273,23610,12
10323,681,12
5088,21417,12
14036,19702,12
785,3277,12
17595,24282,12
2729,6990,12
15606,15836,12
4921,9407,12
224,7037,12
13218,1445,12
17002,14452,12
9428,24283,12
9481,15807,12
19304,1823,12
9562,6633,12
6551,16036,12
5646,3445,12
25940,20037,12
21784,12701,12
16915,5930,12
8182,12235,12
1072,22947,12
4333,18944,12
23325,16122,12
20034,20837,12
16091,24822,12
25795,8578,12
11861,6121,12
24281,22665,12
14895,4813,12
491,7260,12
21772,23338,12
25054,10122,12
16267,25296,12
10056,24623,12
8006,14390,12
20562,25507,12
21830,796,12
12706,6962,12
5771,14766,12
21931,17577,12
15337,1083,12
2298,25542,12
16761,16540,12
3788,14213,12
10149,8140,12
20834,10111,12
20059,23139,12
23504,14180,12
19241,21739,12
16180,112,12
3716,11022,12
11357,8008,12
2212,7269,12
13587,84,12
8160,14801,12
4698,13981,12
7798,7983,12
6745,24881,12
1501,7056,12
3296,17023,12
3655,513,12
24871,86,12
7427,20565,12
