set_num,set_name,year,theme_id,num_parts
1713,2077,43,125,146
7747,9923,43,79,189
3520,7127,43,144,183
9525,2689,43,147,165
9870,7206,43,144,291
10483,2123,42,82,20
10230,9512,42,82,70
4232,944,42,82,65
4429,1133,43,144,350
10980,6617,42,185,36
8455,7219,42,146,37
11409,6819,44,398,634
1545,7972,43,472,3
5363,7867,18,432,338
9983,1816,20,234,220
4561,2250,44,147,25
5321,2103,44,200,109
10518,9736,44,307,16
3178,6862,43,226,21
5076,4348,44,67,121
786,3439,44,465,29
8468,9337,20,234,143
9513,9649,44,89,38
5487,8442,44,82,134
5424,6233,44,67,203
7297,4801,43,468,853
111,6422,23,234,367
9021,2827,44,81,195
6501,8,43,307,191
10935,8934,45,467,10
6756,7581,45,467,21
9047,5860,45,467,19
402,4471,45,467,109
1077,1140,45,467,20
3905,2271,43,467,7
543,2295,24,234,186
5086,2877,43,69,206
64,8458,43,69,206
1185,3492,43,398,9
1622,2587,43,398,58
4401,7991,43,398,18
3200,8967,43,398,109
9357,905,43,398,24
7088,704,47,469,15
9178,5099,44,0,2
3526,4515,44,141,60
11305,3896,44,200,46
486,5604,41,468,693
7509,905,44,398,25
6630,905,44,398,33
115,905,43,398,27
927,2549,44,463,158
2573,7952,44,68,152
3551,6069,44,472,853
11626,3683,44,130,23
3175,5688,45,467,9
7299,905,43,398,32
2965,628,43,398,58
10167,4676,42,465,28
6435,5973,45,468,399
8528,5983,44,398,220
10068,2915,44,467,80
8389,905,43,398,43
2877,4117,64,496,25
4303,4813,42,147,21
8240,9676,42,146,28
768,8437,42,147,49
9098,6717,41,468,141
2607,6334,38,127,32
246,6968,38,84,73
10360,2082,38,193,60
11376,4487,39,466,405
4862,4801,40,466,440
6365,1679,40,466,566
11042,4487,39,466,287
8680,4801,39,466,450
6170,4487,40,466,193
9403,1679,40,466,464
8979,1122,40,128,30
3832,6533,40,187,49
8812,6685,40,147,37
11061,9128,40,81,47
5063,105,40,558,4
3698,64,40,79,89
8424,7111,40,77,295
7656,9673,37,81,27
8041,8469,37,81,24
6206,10046,22,363,522
5094,5909,32,468,36
6984,5909,30,468,36
1254,5057,42,185,196
3714,7818,30,468,88
8918,8840,31,468,34
2864,3826,31,467,20
6733,3365,31,467,27
4278,5036,31,467,20
1962,358,31,467,20
2333,4489,41,139,23
3217,3545,41,187,22
9258,4371,25,455,6
11182,7818,30,468,119
7222,2429,25,363,86
6379,4432,31,468,60
141,9701,37,470,184
7227,3790,31,12,103
965,9701,40,470,232
545,5145,36,467,13
8686,10178,32,468,91
6569,1824,24,363,94
7926,4977,31,468,691
4141,7440,23,363,89
1939,8140,37,74,128
7637,3973,37,467,17
11165,8709,43,141,23
9818,4977,32,468,141
4798,2374,41,470,244
8693,4844,41,82,109
6032,1479,41,67,30
3625,7900,33,466,104
1374,6746,23,363,115
9812,4432,33,466,219
11291,4977,34,466,221
7040,4432,33,466,27
10654,4432,33,468,38
11529,2451,33,84,299
6449,8364,33,558,5
9517,1135,33,84,3
10372,4517,33,129,183
9208,1181,41,139,38
6926,8826,33,129,3
11076,9363,41,147,31
10397,1982,24,363,120
9672,9726,41,187,36
10567,5320,33,11,98
473,7531,37,67,139
8896,9613,37,558,3
9431,3434,37,67,74
4136,256,37,193,50
10547,7459,37,131,37
4815,6381,32,66,3
5355,8826,31,129,3
6465,9996,39,226,39
9952,1135,31,66,3
7759,1424,39,226,42
10910,1135,32,66,3
2213,4810,39,226,30
11307,9226,25,363,39
8295,8826,32,129,3
5854,7760,41,81,35
540,4520,25,363,41
7919,5467,41,81,81
10504,4827,41,81,103
4704,4598,41,81,3
570,3212,40,468,192
1742,1232,47,469,15
3998,1135,33,66,3
8931,4243,39,470,374
373,8826,33,129,3
10867,3734,55,21,103
11248,2586,56,57,56
4542,9544,56,21,102
9617,2409,58,506,921
6135,2934,56,264,83
1677,4345,58,431,1090
3718,7733,58,506,239
8534,3816,58,431,1023
8334,6235,60,506,6
5407,10047,61,397,233
1088,9213,61,397,266
1611,2462,61,397,436
1041,3216,62,506,96
5781,3816,61,431,762
10844,4345,61,431,401
5430,4794,64,506,17
5067,5248,63,516,243
2952,10256,56,323,38
11486,7292,56,161,64
9392,9832,57,161,84
6497,1339,57,21,85
10640,4417,57,160,94
6450,1824,22,363,78
5419,1155,57,160,94
6539,6977,57,21,74
814,7816,57,323,33
1730,2373,58,315,63
5478,3170,58,21,69
7047,7419,58,21,89
7030,9341,58,162,70
478,7081,58,270,52
7285,8133,58,162,83
11373,1370,59,162,76
3570,9066,33,500,0
2009,7557,59,434,83
3922,1537,59,159,81
11282,7685,5,371,1
11391,886,7,371,1
4083,8791,10,371,1
1870,4430,56,231,92
6949,2680,57,231,92
2020,3506,5,371,1
4435,3506,5,371,1
9247,7402,24,468,217
4092,6905,58,501,142
5519,9396,59,300,93
8960,7604,59,431,177
9739,2887,59,431,221
5650,9210,59,431,158
3823,7750,59,431,145
11370,2738,60,431,232
3835,10207,60,431,850
4914,4835,60,431,229
11025,1173,60,431,220
782,4071,60,431,183
5008,101,61,431,3
7558,6861,61,431,654
11159,8325,61,431,2
6320,8417,61,431,3
5732,5106,47,469,12
2766,4640,48,500,0
7420,1140,47,469,18
622,3654,47,469,21
1589,704,47,469,13
10151,604,26,363,118
6639,5305,59,400,31
1264,5170,55,59,115
2040,2129,59,400,30
5627,8634,59,400,31
10472,1517,59,400,31
3136,5106,47,469,15
5548,859,35,503,3
11294,2692,47,469,17
114,2024,26,363,46
8043,3575,30,0,4
8082,8415,19,422,63
8887,2280,56,251,69
4260,7607,59,251,69
2217,6112,56,251,69
5079,8831,57,251,77
9974,3830,57,251,57
2387,5263,57,251,208
4610,23,57,251,774
11645,6494,58,251,551
11296,1313,58,251,240
1949,3958,59,251,208
9996,3082,59,251,539
4875,9226,24,363,39
4296,2484,59,251,230
7490,7092,59,251,362
4958,5301,60,251,269
212,1207,60,251,345
9556,6893,60,251,640
3775,2746,61,251,343
9534,2957,60,251,324
5287,5474,61,251,946
8552,8522,61,251,583
7592,5481,62,251,319
5448,9880,6,371,30
2069,7761,62,251,706
8497,5318,62,251,588
2765,6015,63,251,272
416,7429,63,251,469
2822,1845,63,251,671
766,2575,64,252,212
4538,987,64,252,288
11053,2479,64,252,584
6572,1945,64,251,748
6993,9962,64,251,885
11083,3958,64,251,331
10520,9718,65,252,360
5397,5690,65,252,443
5883,9191,65,252,466
9992,6275,65,251,720
1560,9734,61,251,952
9501,8295,24,432,130
7,7965,59,575,411
10235,1238,60,575,363
6580,5232,60,576,457
3783,4150,61,575,399
10946,6502,62,575,294
10101,3311,61,576,464
9635,6150,61,576,468
10763,5546,62,576,438
10533,2860,62,575,504
9883,2660,62,575,319
7342,639,24,363,44
8950,3534,62,575,163
2802,6473,59,434,19
1352,1078,62,576,249
3370,1289,62,576,261
9640,7006,62,576,407
1255,1933,62,576,513
2679,512,62,576,616
11063,3903,62,576,838
263,8725,63,576,219
7502,7668,6,371,19
5887,6593,63,576,326
9714,9345,59,434,18
6646,3149,63,576,514
8386,9921,63,576,561
5184,2890,64,576,208
476,199,64,576,549
1182,4036,64,576,682
10305,4923,64,576,317
1372,6684,64,576,865
11468,9437,64,576,1032
7194,757,65,576,247
1297,7701,65,576,386
1269,3663,59,434,19
5880,1841,65,576,454
4432,4090,65,576,585
10099,8516,65,576,499
3548,8584,65,576,705
7237,4509,59,434,20
6254,129,59,434,109
9041,9343,59,434,22
7013,9270,19,432,33
9744,3688,59,300,701
3302,6024,60,300,701
2702,6991,62,589,255
9105,4958,62,589,212
2556,5842,62,589,222
10610,7803,62,589,261
6176,4897,6,371,109
6534,3898,45,467,58
9747,4520,24,363,41
855,3380,45,467,17
435,5785,45,467,12
1451,5358,45,503,69
6698,1739,45,235,381
5557,714,45,467,13
2811,4876,45,11,63
8558,1367,46,467,7
1640,931,63,575,569
2453,8157,63,575,496
2232,5687,63,575,655
8927,8530,63,575,654
7041,9744,63,575,607
5742,1165,64,575,738
205,9860,64,575,546
8177,8409,64,575,740
8802,5869,64,575,494
6712,8863,65,575,1074
6743,96,25,363,44
8187,4409,46,467,10
6512,817,6,371,109
4352,1022,46,467,10
384,9225,46,467,12
2418,6028,46,467,10
981,7540,45,467,9
8247,9723,45,467,12
4608,4414,45,467,8
9549,9708,45,467,8
7942,646,46,467,12
11287,8711,44,84,257
6342,4376,25,363,64
9976,5663,9,370,26
8209,6019,9,370,12
8025,8814,59,400,30
2066,8957,6,370,10
750,372,9,370,16
4316,7169,59,400,29
7984,3810,6,370,10
3801,237,9,370,16
9841,6194,59,400,30
10998,594,9,370,18
10100,10034,59,400,29
1679,5516,9,370,24
9965,10368,59,400,31
7474,6274,9,370,15
590,7829,44,398,781
3979,3240,9,370,38
5642,4280,45,67,182
8279,1632,9,370,38
10139,5012,45,84,105
5265,6736,46,84,106
414,9496,9,370,40
8976,713,45,69,184
797,3902,44,235,596
9634,6434,25,363,81
1841,3555,45,137,137
6198,1721,6,370,30
9101,1312,45,137,222
8882,1134,45,137,278
9801,1413,45,137,361
5062,4907,48,466,18
3810,3654,48,466,21
5361,5106,48,466,16
10930,1140,48,466,10
11120,8910,54,243,24
5949,7306,45,308,112
10442,9907,6,370,25
10222,5567,45,308,135
190,10192,45,308,286
4149,9214,45,467,9
10075,2930,45,467,9
9075,803,46,467,10
2908,209,46,467,10
6169,13,45,467,8
9440,1675,59,434,109
11516,146,25,363,210
8627,6877,59,434,22
10512,5789,6,370,30
2560,1272,59,434,109
3377,5423,59,434,26
3429,7209,59,434,24
3106,90,59,434,23
5556,1421,25,363,276
5080,9757,45,83,4
3389,8485,6,370,78
2081,25,59,400,30
1657,5494,59,400,29
3956,6013,45,398,77
11384,1232,45,398,64
9288,3672,45,398,59
840,9610,6,370,90
7216,8891,59,400,28
4994,4354,59,402,61
1384,2986,59,402,63
8266,5247,59,402,57
3573,1878,45,468,465
5612,194,6,370,120
3764,3654,19,432,47
3448,10298,21,496,0
5743,6090,6,370,156
8270,9066,24,500,0
5022,3616,6,370,240
3410,8900,46,469,201
5215,4770,56,58,106
5983,3702,59,402,48
7312,4921,6,370,160
9492,4909,59,402,52
4347,917,59,402,53
4664,4210,46,102,150
1215,2844,59,402,125
2577,10072,59,402,104
9489,6681,4,370,17
2354,8541,6,370,120
1554,8259,48,206,240
5789,10059,48,216,7
6758,320,48,216,9
3014,10071,48,216,10
9465,4818,48,216,7
8602,9143,48,216,9
10849,7374,48,216,10
5672,6286,48,216,10
7264,8672,48,216,10
10524,3370,48,216,58
6195,7500,48,216,10
7519,2597,48,216,12
3692,7694,48,216,7
9089,463,48,216,9
4642,4203,48,216,9
1177,4352,48,216,10
8930,5864,48,216,8
1567,7953,48,216,58
9757,6298,48,216,58
9217,1064,48,216,12
1740,6269,48,216,10
9481,5961,48,216,10
8807,9980,48,216,10
3631,9253,48,216,13
2632,8642,48,216,10
6081,2380,6,370,54
5081,8042,59,434,168
5216,3865,59,434,20
10586,2619,59,434,23
11179,8703,59,434,47
3958,8187,59,434,79
822,1374,59,434,156
6207,6401,59,434,158
3300,9593,6,370,8
300,4239,29,496,0
7992,8635,59,434,297
8772,4682,6,370,5
60,2405,6,370,5
7707,2069,59,400,174
10424,1696,59,402,336
2143,5209,6,370,4
11292,9446,10,370,8
5242,3783,26,404,227
6803,737,6,370,6
1334,6065,40,503,1
3930,6591,19,432,64
1147,9643,26,404,399
2932,606,4,370,2
9239,4297,35,504,39
4351,933,26,404,471
5553,4596,6,370,16
2164,1740,6,370,4
2935,4302,6,370,50
9597,3987,6,370,3
6647,9458,16,370,5
2629,7360,4,371,69
5515,4533,5,371,69
7636,1656,16,371,66
7110,9423,8,370,50
7313,9420,8,496,0
1288,7343,9,496,0
4700,9420,10,496,0
4770,9375,10,496,0
6331,9375,11,496,0
4625,5344,11,496,0
3250,9089,11,496,0
468,4341,12,496,0
154,7343,12,496,0
10283,581,14,496,0
10006,592,16,496,0
10385,9891,15,382,1091
8087,4239,15,496,0
4533,4269,19,432,77
4384,6946,17,496,0
7102,8643,64,599,12
3048,5759,64,599,26
6857,7187,6,370,5
10122,7088,11,370,6
8727,2921,6,370,5
5662,2559,11,370,6
7932,6108,11,370,6
6395,2808,9,370,5
7587,6892,9,370,5
315,7187,6,370,5
6184,2294,6,370,3
11193,9895,26,226,39
1320,1878,46,469,853
9891,3054,25,226,68
9245,1000,19,415,208
9211,4383,46,133,3
8500,6217,46,468,399
1725,899,35,496,1
8153,4699,22,363,89
8865,123,59,434,380
7416,8508,59,434,512
7005,6221,59,434,513
5441,5840,59,434,942
6584,1905,59,434,178
2968,5245,59,434,226
4980,5804,22,363,90
10823,5138,59,434,46
9140,2290,59,434,174
219,7754,59,434,372
11176,10318,59,434,461
4723,2518,22,363,115
8696,1988,59,434,625
1606,73,46,82,99
3782,8306,23,363,49
7548,9833,46,67,143
2094,138,46,81,30
10497,4309,46,85,24
560,3422,46,86,20
5798,10335,46,194,20
8236,6951,46,194,109
5800,2009,46,194,26
8548,1824,23,363,94
84,7443,46,296,24
8744,4151,46,296,109
277,8363,46,143,18
5536,5568,46,12,27
4222,179,23,363,120
5670,5948,46,81,172
649,8641,46,322,53
8709,9785,45,277,569
6845,4207,24,363,427
11196,2372,24,363,471
3462,6722,46,84,15
11341,3788,46,235,27
10744,5686,46,185,26
2432,4239,38,496,0
2340,9569,19,404,177
2514,6143,27,404,179
8584,979,38,503,1
5223,8735,19,404,157
6518,1339,37,503,4
5795,5459,20,404,258
3083,2507,22,404,173
9781,1339,32,503,2
1643,6522,22,404,241
10118,10152,32,503,41
4191,6143,22,404,147
5342,5565,22,404,147
5551,2762,27,404,251
5668,4944,27,404,210
386,8840,21,468,142
1107,7065,21,404,46
3437,3828,48,467,9
5895,4907,48,467,12
10057,10123,44,467,8
1992,1140,48,467,8
379,498,21,404,48
7646,2706,6,371,6
2458,5205,64,604,12
615,9833,49,67,143
1806,3767,47,469,9
9677,7205,25,455,2
7002,5181,21,404,31
10992,7809,48,467,12
3234,1187,47,469,58
2165,2121,47,469,21
9275,7622,21,404,23
6213,9330,41,503,6
3700,6599,41,503,6
5446,4849,22,404,45
895,278,47,469,9
464,4100,47,469,109
8492,6176,47,469,10
134,4677,22,404,63
10274,3289,47,469,9
3029,7376,47,469,17
2491,3946,25,404,94
4506,276,47,82,100
2113,3879,25,404,86
4848,3060,47,67,141
4212,6143,39,503,7
7995,7679,26,404,107
4913,2636,18,432,111
8669,4142,6,370,17
9183,9742,6,370,17
11229,5416,25,455,2
3480,6498,7,370,109
8245,1950,7,370,109
1866,5151,6,370,22
5474,6636,6,370,22
5491,9722,58,207,24
795,2540,58,219,58
11116,7008,58,219,5
7491,3210,58,219,13
4152,7713,58,219,17
8946,7871,58,219,15
11534,3002,58,219,5
8442,1362,58,219,13
4251,2117,58,219,9
75,5889,58,219,9
9318,9640,58,219,6
4908,1460,58,219,58
9704,1261,58,219,15
1961,4949,58,219,21
6782,9261,58,219,15
4961,7585,58,219,7
9817,8549,58,219,23
8940,4045,58,219,109
8249,8341,58,219,5
10890,315,58,219,10
10027,3893,58,219,15
4987,2840,58,219,10
2959,8445,58,219,5
8306,4637,58,219,10
5050,5662,58,219,7
7390,9036,5,370,20
7344,1885,5,370,20
166,4766,46,467,10
7384,1176,46,467,9
1688,2271,45,467,8
6173,2994,45,476,20
510,861,45,476,18
2245,4861,45,143,15
3436,6951,45,194,19
5443,1140,45,67,20
7625,5176,59,500,0
243,7054,59,500,0
3519,1309,57,500,0
7401,7538,59,258,0
8695,8102,59,258,1
1868,4102,59,258,0
5711,9315,59,258,1
6479,4839,57,140,5
11269,9362,57,62,5
1304,9174,57,55,4
4515,4621,57,331,6
1571,9002,57,496,6
10288,8179,57,168,5
1208,6995,58,157,5
8251,10000,58,597,5
566,7297,46,2,70
365,6712,58,500,8
2298,8062,59,258,0
7601,7124,59,500,0
1613,6708,59,500,251
6132,8763,58,500,0
3734,2752,59,501,30
9269,8156,58,500,0
1878,9829,58,500,0
999,7256,59,400,6
4019,5560,59,500,0
4374,7741,59,500,0
10765,270,59,434,98
509,6881,59,500,1
2499,6146,59,177,5
1281,1913,59,500,0
9107,9823,59,500,0
9074,3474,59,500,0
1038,4898,59,500,0
7767,2196,59,500,0
2063,9993,59,500,3
4322,1253,59,402,4
8165,8755,61,500,0
8682,7046,63,500,0
9771,2148,59,500,0
11006,4672,47,322,5
6958,2664,46,503,28
3957,6815,45,89,109
2508,1499,45,85,21
10747,3915,45,194,19
3702,8272,45,226,9
7414,3021,45,226,9
11268,225,45,226,16
8668,4126,49,226,1
5777,9232,49,226,1
9182,7141,49,226,1
10335,6449,46,296,195
2849,5484,45,84,29
6919,7509,45,84,19
1284,3672,45,76,22
6031,5106,45,76,28
3857,8783,45,67,20
2643,2412,45,74,27
10687,138,45,81,25
3202,5802,45,75,15
772,3301,46,189,24
5090,7862,46,187,22
2688,8740,46,185,18
404,3503,46,200,109
10241,5511,21,404,113
3876,5906,25,452,1
1642,7797,21,404,88
8210,7999,48,503,16
5234,1559,21,404,51
7760,4147,54,52,137
11532,2157,56,52,137
9223,7327,21,404,89
6223,5414,48,503,85
8997,305,22,404,59
11286,6888,49,503,22
2264,5942,22,404,80
856,3356,25,404,163
369,7288,46,91,69
8756,7003,46,86,83
7661,9188,46,133,45
6353,1815,46,133,72
5901,818,26,404,168
10081,5080,47,503,0
8969,6256,47,503,9
2946,6105,46,296,69
3386,7377,46,296,81
7889,1659,46,470,195
5991,9733,57,59,30
11572,3714,47,12,30
10603,5060,57,57,39
11466,2884,57,60,30
11046,2851,57,55,31
9941,9614,57,164,23
8031,4342,57,168,33
8077,8685,57,164,31
5513,1424,57,205,44
8559,2879,57,205,47
716,659,26,83,2
3149,3985,58,57,31
4350,4665,47,10,29
10159,6228,58,60,16
4505,9005,58,52,34
8605,3168,58,60,30
440,5129,59,60,32
9473,3495,59,58,24
10325,6169,59,51,34
255,2884,60,60,35
2215,3268,60,60,32
4440,4586,60,57,37
367,1803,58,22,43
1993,1971,58,22,48
9142,2821,59,21,23
6306,1889,59,21,25
1652,9270,59,21,56
3060,5698,59,21,66
6752,4311,59,22,61
9975,9123,59,21,67
1819,3378,59,226,50
1760,1144,59,300,95
6554,5860,58,119,29
26,1549,47,12,28
8679,8366,58,122,27
5020,8605,58,122,35
10878,5469,58,119,40
1343,2633,58,119,34
3489,5860,58,119,30
6373,2137,59,119,26
6194,10179,58,314,42
9498,1894,58,314,45
3757,4648,58,314,37
4417,4144,58,159,54
10956,4258,47,11,26
3265,9147,58,162,61
6354,2560,59,160,46
1273,9832,59,161,41
4989,692,59,162,46
5805,150,59,161,42
10260,3511,60,162,38
1094,6718,60,163,38
6165,6318,60,157,19
6409,19,60,157,51
8346,1072,58,195,36
3756,4241,58,195,31
11124,6674,61,503,3
8470,1783,61,503,3
10495,8884,61,503,3
4568,3516,61,503,3
10900,6260,62,503,5
6473,2381,62,503,5
7513,9688,62,503,5
1575,2089,62,503,5
2413,2359,62,503,6
2738,391,58,274,29
7408,4615,58,274,37
218,2538,58,274,15
1075,4889,58,274,20
10165,7385,59,434,26
3889,5359,59,434,41
1518,4029,59,434,32
2062,4858,59,434,31
6722,7411,59,434,5
5108,2722,60,434,42
1528,7185,60,434,39
3725,4419,60,434,27
6672,3984,60,434,5
1680,2097,59,436,29
7017,9413,59,436,31
1555,7402,24,468,200
5152,5917,60,493,28
8115,3709,60,493,28
7893,1579,60,493,28
9171,3654,60,493,32
7885,8405,60,493,41
8759,8397,61,493,34
4355,904,61,493,39
4424,6779,61,493,33
5163,1488,26,83,2
8599,4618,59,245,22
6610,9146,59,245,34
6837,650,62,493,35
7578,1954,62,493,28
4893,7891,62,493,29
3990,2697,62,494,31
3925,8416,62,578,37
9322,4332,59,268,34
11192,1881,47,143,20
748,1992,59,268,52
1225,392,59,262,47
5799,8577,47,141,23
9059,5220,59,262,109
9521,2195,59,262,4
2991,8638,59,262,4
6604,8490,59,126,34
7733,8018,47,132,19
4341,5182,59,126,19
3918,2191,60,62,35
10398,5404,47,139,23
8635,143,60,55,33
1514,4170,60,55,40
1557,6721,60,483,40
8096,4581,46,433,24
4816,5160,60,483,45
3305,8046,60,486,33
2235,4540,60,486,25
4646,5402,60,483,21
4504,4961,60,486,24
2403,1857,61,483,40
2489,1663,61,489,24
6660,4214,61,489,16
4015,180,60,501,56
7378,4293,46,433,25
10249,9956,60,21,45
7337,7658,46,433,25
8658,1140,60,21,53
4589,314,60,227,57
1687,412,61,29,50
6833,5310,61,21,56
1244,9624,61,21,48
1216,2879,61,227,51
10966,2155,62,22,56
3445,4603,62,21,54
6037,7966,62,21,49
127,8122,60,113,33
6642,5286,46,433,23
10594,5082,60,113,40
10076,3252,60,113,47
2325,7262,60,113,24
6847,9709,60,113,32
10455,9480,60,113,52
7787,8777,60,113,47
9557,1424,62,21,60
6102,4202,21,432,26
7710,1934,60,557,32
10863,2703,46,296,18
10892,5236,60,557,33
4135,7483,63,493,37
8781,516,63,493,26
2759,2428,63,493,44
6792,5104,63,493,33
6376,4254,31,83,2
727,5923,60,565,35
11137,8509,46,296,21
9070,9237,60,565,109
308,9309,60,562,27
3444,2039,60,562,31
7329,1415,61,563,33
1069,2322,61,563,31
1349,5578,63,503,6
4823,6249,26,83,2
2660,2063,61,57,40
96,6622,46,296,23
10162,2796,61,57,36
10677,5129,61,60,33
2662,1563,61,51,41
1807,6013,61,54,37
4004,5710,62,60,48
4195,889,62,60,36
5923,4994,62,60,42
11624,4163,62,55,40
11254,1503,61,145,28
6543,9821,46,296,23
9599,7253,61,145,27
1629,5678,61,159,54
10267,8427,61,159,49
2907,9054,61,163,45
6470,1645,61,159,49
6330,231,62,158,45
3667,4266,62,157,57
918,5549,62,157,54
5610,6574,61,570,33
361,2105,46,468,588
6906,5798,61,570,38
10153,709,61,570,23
5758,5139,61,570,30
3937,9242,61,570,36
1651,2521,61,570,58
1073,5990,63,570,39
10750,5619,63,599,27
10158,614,61,574,24
5703,8984,46,468,949
2872,7742,61,574,20
8560,8290,62,570,34
5708,186,62,570,40
122,5934,62,570,32
2425,6001,62,570,31
3532,8607,62,570,25
7611,8038,61,569,36
632,2105,46,398,417
7931,1382,62,569,46
10905,5880,63,158,59
7640,3664,63,158,65
4734,5826,63,158,47
10895,7811,63,157,41
1092,1222,64,183,56
1690,115,63,158,64
7978,10037,64,183,43
8757,3811,62,577,33
5483,8984,46,398,795
9362,7238,62,577,27
7258,7880,62,577,40
7517,4305,63,29,43
6967,3323,63,22,51
8034,7348,63,30,73
9716,2879,63,226,65
453,8487,63,434,43
7622,3497,63,434,54
8352,2499,63,434,43
7596,6906,63,434,45
3910,4512,62,483,57
10149,7314,62,483,45
11583,9634,62,487,45
733,3186,63,483,47
10178,8976,63,486,56
4894,5728,63,487,38
10286,4432,35,466,33
3864,3675,62,64,39
7849,9070,63,60,51
8178,3302,63,55,40
11107,6977,63,62,48
9377,4917,63,62,45
703,1601,63,92,39
6422,4503,12,373,46
8610,6264,63,601,29
1954,1772,47,468,587
6145,6235,64,503,4
1496,3320,46,472,948
419,4216,50,472,948
11662,2796,65,294,32
2984,4233,64,60,46
6976,2796,64,57,53
1910,2613,64,55,45
9460,5986,64,51,47
601,1236,64,51,53
11552,5129,65,60,44
4665,5915,65,60,50
1820,7512,65,51,36
1926,7017,64,604,41
2162,6742,64,604,45
1563,1197,64,604,47
9052,7597,64,604,39
972,1147,64,599,24
8488,3223,65,604,42
9913,5130,65,604,52
690,527,65,604,48
5023,5786,46,2,366
9703,1533,47,296,23
1163,3181,64,493,28
8281,2889,64,578,48
457,6842,64,493,35
5884,3662,64,493,51
8843,2903,65,493,26
6998,7070,46,469,155
5239,8310,65,493,45
7617,4432,33,466,31
3988,9741,46,469,467
1004,2400,12,374,91
10614,796,64,434,30
3739,3894,64,434,40
3257,940,64,434,37
4846,8525,64,434,43
4752,2138,64,483,63
7514,9240,64,492,25
9655,3138,64,487,49
10413,5450,65,492,64
961,9503,46,229,255
7202,1140,64,21,47
5495,1971,64,21,43
362,1232,64,590,30
10092,9123,64,226,77
7953,5638,65,30,33
5311,8741,65,184,55
8888,9929,47,433,108
2509,6230,27,142,2
5116,7918,47,433,701
10741,1591,12,375,170
1083,7266,47,433,173
1902,3738,65,483,68
1600,2301,64,483,66
9562,8215,65,483,49
4247,1401,65,483,80
6250,5559,47,433,335
5494,793,46,12,30
6115,3751,65,481,55
8964,7443,46,296,109
8014,9333,46,81,23
10575,9350,48,11,106
7393,7836,48,96,73
9381,7415,48,92,90
10049,9430,64,602,2
8784,1787,64,157,7
7166,400,64,483,16
4280,2854,64,481,7
2835,7864,64,183,3
11043,5993,64,481,6
4391,8610,65,483,13
6667,6396,27,142,2
6058,2947,60,493,244
6653,7930,65,157,70
4441,6308,6,371,45
5591,6794,60,493,197
9290,3159,60,493,214
10736,2225,47,92,19
10217,9452,61,503,3
10467,8335,47,92,109
3797,3707,47,92,25
5385,5995,47,92,23
3073,5963,47,133,109
2726,9207,47,133,19
8380,1443,6,371,51
4536,7960,47,133,23
677,3362,47,133,109
9922,7184,47,433,20
10148,2555,47,433,109
5087,5085,47,433,23
11495,2107,47,433,109
8331,10244,46,467,21
7421,7619,46,467,17
4781,7403,46,467,16
11308,7944,27,403,40
3861,6089,46,467,16
968,4432,33,466,34
8433,5992,6,371,111
7076,2573,27,403,38
121,6744,6,371,149
10374,1625,49,503,31
6611,3572,59,496,19
2372,3457,61,21,65
4605,10319,61,21,62
